length,maxspeed,lanes,highway
53.211,,,motorway_link
9.372,,,secondary
94.111,,,secondary
50.367999999999995,,,residential
38.168,,,secondary
36.544,,,secondary
9.029,,,secondary
58.021,,,residential
34.865,,,residential
74.69,,,secondary
70.743,,,secondary
74.69,,,secondary
287.9819999999999,,,tertiary
190.90300000000002,,,tertiary
131.503,,,tertiary
24.122,20 mph,,residential
24.122,20 mph,,residential
103.045,20 mph,,residential
96.237,20 mph,,residential
65.432,20 mph,,residential
48.283,20 mph,,residential
46.516,20 mph,,residential
45.962,20 mph,,residential
167.53900000000002,20 mph,,residential
92.379,20 mph,,residential
78.66799999999999,25 mph,1,tertiary
129.84300000000002,,,residential
79.237,,,residential
79.071,,,residential
248.70399999999998,,,residential
245.187,,,residential
34.794,,,residential
34.421,25 mph,,tertiary
46.176,25 mph,,tertiary
78.643,25 mph,4,unclassified
216.23200000000003,25 mph,2,unclassified
295.067,25 mph,"['4', '2']",unclassified
78.903,25 mph,2,secondary
179.854,25 mph,2,unclassified
212.98299999999998,25 mph,2,unclassified
11.693,,,residential
79.50800000000001,,"['2', '1']",tertiary
254.12099999999998,,,residential
34.605000000000004,,,residential
99.948,25 mph,2,secondary
77.051,25 mph,2,secondary
146.605,,,residential
77.697,,,residential
82.233,,,residential
85.297,,,residential
76.141,,4,secondary
90.961,,4,secondary
127.686,,,residential
85.297,,,residential
144.35099999999997,,,residential
72.913,,,residential
81.786,,,residential
66.679,,,residential
157.939,,,residential
72.913,,,residential
82.358,,,residential
66.679,,,residential
114.146,,,residential
26.183,,,residential
20.118,,,residential
123.649,,,residential
270.769,,,residential
129.179,,,residential
88.438,,,residential
123.649,,,residential
14.365,,,residential
31.029,,,residential
83.875,,,residential
195.899,,,residential
79.326,,,residential
115.75200000000001,,,residential
194.217,,,tertiary
205.661,,,tertiary
88.117,,,residential
63.118,,,residential
79.144,,,residential
65.644,,,residential
182.456,,,residential
63.433,25 mph,,residential
95.539,25 mph,,residential
274.48799999999994,25 mph,,residential
164.075,25 mph,,residential
85.486,25 mph,2,residential
172.52700000000002,25 mph,,unclassified
164.918,25 mph,,"['unclassified', 'residential']"
86.03999999999999,25 mph,2,residential
174.36800000000002,25 mph,1,residential
85.963,25 mph,2,residential
168.78,25 mph,2,secondary
79.17999999999999,25 mph,2,secondary
86.15100000000001,25 mph,2,residential
344.462,25 mph,1,residential
79.50399999999999,25 mph,2,residential
181.634,25 mph,1,residential
93.99,25 mph,2,residential
79.676,25 mph,2,residential
184.428,,,residential
298.74300000000005,25 mph,1,residential
79.535,25 mph,2,residential
80.072,25 mph,2,residential
267.23199999999997,25 mph,1,residential
77.699,25 mph,2,residential
183.98700000000002,25 mph,1,residential
81.52600000000001,25 mph,2,residential
160.883,25 mph,2,residential
184.008,25 mph,"['4', '5']",secondary
174.124,25 mph,4,secondary
38.682,,,residential
94.869,,,residential
33.225,,,residential
121.09199999999998,,,residential
44.051,,,residential
75.86099999999999,,,residential
99.672,,,residential
29.348,,,residential
99.672,,,residential
73.939,,4,secondary
100.177,,,residential
57.853,,4,secondary
110.72099999999999,,,residential
76.183,,"['2', '1']",secondary
19.101,,,residential
34.74,,,residential
68.506,,,residential
30.369,,,tertiary
148.077,,,residential
65.116,,,tertiary
17.566,,,tertiary
78.705,,,tertiary
181.357,,,residential
10.086,,,unclassified
49.423,,,secondary
78.77199999999999,,,secondary
323.428,,"['4', '2']",primary_link
51.268,30 mph,3,primary
219.36599999999999,25 mph,2,secondary
271.63700000000006,25 mph,2,secondary
84.687,25 mph,3,secondary
85.274,25 mph,3,secondary
217.829,25 mph,1,residential
85.274,25 mph,3,secondary
79.22999999999999,25 mph,3,secondary
337.21900000000005,25 mph,1,residential
80.042,25 mph,3,secondary
79.22999999999999,25 mph,3,secondary
321.543,25 mph,1,residential
76.543,25 mph,3,secondary
78.858,25 mph,3,secondary
79.15899999999999,25 mph,2,secondary
81.626,25 mph,"['2', '3']",secondary
306.535,25 mph,1,residential
149.65900000000002,25 mph,1,residential
79.15899999999999,25 mph,2,secondary
79.3,25 mph,"['2', '3']",secondary
118.26,25 mph,2,secondary
11.055,,5,secondary
14.078999999999999,25 mph,2,secondary
74.40899999999999,,5,secondary
42.985,,,residential
109.97099999999999,,,residential
95.692,,,residential
249.026,,,residential
64.274,25 mph,4,secondary
81.696,,,residential
101.556,25 mph,4,secondary
71.17299999999999,,,residential
48.424,,,residential
105.93199999999999,25 mph,2,secondary
28.353999999999996,,,residential
49.438,,,tertiary
81.281,,,tertiary
150.858,,,residential
263.052,,,residential
80.608,,,residential
49.747,,,residential
78.061,,,residential
72.59400000000001,,,residential
177.027,,,residential
89.30699999999999,,,tertiary
81.219,,,tertiary
88.776,,,residential
124.375,,,residential
34.789,,,secondary
124.375,,,residential
298.94800000000004,,,residential
112.02300000000001,,,secondary
80.582,,,secondary
298.94800000000004,,,residential
109.339,,,residential
104.18900000000001,,,residential
53.299,,,residential
49.876,,,secondary
50.948,,,residential
28.132,,,residential
262.81,,,secondary
29.66,,,residential
50.948,,,residential
76.096,,,residential
29.66,,,residential
76.191,,,residential
76.096,,,residential
254.14099999999996,,,residential
76.0,,,residential
75.977,,,residential
73.98400000000001,,1,residential
250.032,,,residential
79.045,,,residential
79.174,,,residential
79.173,,,residential
79.045,,,residential
252.953,,,residential
79.261,,,residential
79.086,,,residential
253.038,,,residential
79.085,,,residential
79.261,,,residential
250.308,,,residential
79.085,,,residential
253.1,,,residential
79.302,,,residential
250.64600000000002,,,residential
79.23999999999998,,,residential
85.05199999999999,,,residential
79.18599999999999,,,residential
79.24,,,residential
183.39000000000001,,,residential
250.31600000000003,,,residential
80.057,,,residential
79.18599999999999,,,residential
81.342,,,residential
152.97000000000003,,,residential
80.057,,,residential
80.67099999999999,,,residential
92.938,,,residential
152.97,,,residential
2.557,,,residential
80.578,,,residential
146.96300000000002,,,residential
86.458,,,residential
80.578,,,residential
146.042,,,secondary
86.458,,,residential
203.01600000000002,,,secondary
83.904,,,residential
181.529,,,residential
268.672,,,residential
79.066,,,residential
83.904,,,residential
142.153,,,residential
264.866,,,residential
39.021,,,residential
79.066,,,residential
79.231,,,residential
114.9,,,tertiary
78.984,,,residential
257.136,,,tertiary
78.573,,,residential
85.628,,,residential
202.656,,,residential
92.65299999999999,,,residential
79.155,,,residential
79.384,,,residential
93.107,,,residential
249.037,,,residential
79.068,,,residential
79.155,,,residential
248.821,,,residential
85.292,,,residential
79.068,,,residential
202.434,,,residential
248.818,,,residential
85.292,,,residential
84.953,20 mph,,residential
202.321,,,residential
248.932,,,residential
79.152,20 mph,,residential
84.953,20 mph,,residential
202.493,20 mph,,residential
248.703,20 mph,,residential
78.897,20 mph,,residential
79.152,20 mph,,residential
202.32099999999997,20 mph,,residential
248.816,20 mph,,residential
78.897,20 mph,,residential
201.99200000000002,20 mph,,residential
248.81900000000002,20 mph,,residential
78.65100000000001,20 mph,,residential
78.977,20 mph,,residential
202.436,20 mph,,residential
248.59599999999998,20 mph,,residential
78.65100000000001,20 mph,,residential
79.147,20 mph,,residential
175.458,20 mph,2,residential
202.072,20 mph,1,residential
81.68299999999999,20 mph,,residential
79.071,,,residential
85.35900000000001,,,residential
248.82000000000002,,,residential
90.762,,,residential
35.196,,,residential
156.80700000000002,,,residential
30.099000000000004,,,residential
35.196,,,residential
104.71600000000001,25 mph,1,residential
24.002000000000002,,,secondary
109.37,,,secondary
109.56,,,residential
33.812,25 mph,2,residential
138.212,,,residential
75.703,,,residential
77.093,,,residential
206.47400000000002,,,residential
76.086,,,residential
75.703,,,residential
207.795,,,residential
217.551,,,residential
76.086,,,residential
76.086,,,residential
207.73800000000003,,,residential
217.71500000000003,,,residential
75.749,,,residential
216.139,25 mph,,tertiary
208.798,25 mph,,tertiary
78.552,,,tertiary
205.268,,,residential
79.362,,,tertiary
81.649,25 mph,2,residential
112.75500000000001,25 mph,,residential
107.63399999999999,25 mph,2,residential
20.568,25 mph,,residential
112.75500000000001,25 mph,,residential
79.141,25 mph,,residential
20.568,25 mph,,residential
160.67000000000002,25 mph,,residential
231.93999999999997,,,residential
130.297,,,residential
96.637,,,residential
86.479,25 mph,,residential
96.195,25 mph,,residential
96.637,,,residential
112.461,,,residential
196.982,,,residential
136.102,,,residential
77.90799999999999,25 mph,4,tertiary
31.42,,4,tertiary
136.102,,,residential
29.731,,,residential
78.491,,,residential
182.25400000000002,,,residential
78.834,,,residential
240.32000000000002,,1,residential
76.979,,,tertiary
75.977,,,tertiary
99.374,,,residential
77.731,,,residential
76.346,,,residential
317.174,,,residential
214.17,,,residential
292.221,,,residential
76.865,,,residential
76.355,,,residential
317.174,,,residential
146.031,,,residential
77.212,,,tertiary
69.784,,,tertiary
295.93899999999996,,,residential
79.12,,,residential
49.85,,,residential
70.618,,,residential
153.52700000000002,,,residential
89.244,,,tertiary
86.732,,,tertiary
263.776,,,residential
85.408,,,residential
263.776,,,residential
262.462,,,residential
196.857,,,residential
85.408,,,residential
71.217,,,residential
48.336,,,residential
46.667,,,residential
25.187,,,residential
60.944,,,residential
159.496,,,residential
101.22,,,residential
48.574,,,tertiary
106.885,,,residential
77.788,,,tertiary
74.77600000000001,,,residential
69.257,,,residential
59.8,,,residential
50.262,,,residential
27.934,,,residential
74.776,,,residential
58.63699999999999,,,residential
27.934,,,residential
56.974999999999994,,,residential
66.603,,,residential
290.211,,,residential
82.552,,1,residential
122.839,,,residential
129.101,,,residential
80.585,25 mph,1,residential
169.894,,,residential
76.129,,,residential
76.08500000000001,,,residential
218.483,,,residential
206.474,,,residential
45.962,20 mph,,residential
197.829,,,residential
114.069,20 mph,,residential
81.754,,4,primary
85.439,,4,primary
123.478,25 mph,2,tertiary
81.083,25 mph,2,tertiary
94.045,,,residential
112.467,,,residential
60.547000000000004,,,residential
185.05499999999998,25 mph,2,residential
132.085,,,residential
79.509,,,residential
82.726,,,residential
203.457,,,residential
69.622,20 mph,,residential
125.83800000000001,25 mph,4,secondary
243.37199999999996,25 mph,4,secondary
164.91400000000002,25 mph,,residential
85.697,,,residential
186.84699999999998,,,residential
85.611,,,residential
137.13,,,residential
83.767,,,residential
77.268,,,residential
408.93399999999997,,,residential
352.232,,,residential
90.254,,,residential
77.268,,,residential
252.53,,,residential
192.402,,,residential
160.969,25 mph,,residential
80.098,,,residential
31.961,,,residential
43.305,,,residential
43.122,,,residential
262.462,,,residential
20.866,,,residential
154.917,,,residential
240.01000000000002,,,residential
523.936,,2,residential
323.22400000000005,,,residential
103.60300000000001,,,residential
40.186,,,secondary
55.535,,,secondary
79.66199999999999,,,residential
101.21600000000001,,,residential
100.084,25 mph,,residential
83.75699999999999,,,residential
80.014,,,residential
145.00799999999998,25 mph,,residential
99.54,,,secondary
83.75699999999999,,,residential
88.22999999999999,,,residential
44.46,,,secondary
131.33,,,residential
102.349,,,residential
88.22999999999999,,,residential
87.083,25 mph,2,secondary
212.61199999999997,,,residential
73.22,25 mph,2,secondary
184.018,25 mph,1,residential
78.9,,,tertiary
79.514,,,tertiary
103.108,,,residential
79.78,,,residential
67.704,,,residential
67.702,,,residential
120.969,,,residential
76.073,,,residential
121.611,,,residential
24.483,,,residential
100.03999999999999,,,secondary
76.224,,,residential
66.45,,,residential
79.06,25 mph,1,tertiary
256.139,,,residential
168.057,,,tertiary
112.701,,"['4', '5']",primary
113.958,,"['4', '5']",primary
87.536,,,tertiary
79.069,,,residential
78.974,,,residential
192.868,,,tertiary
76.692,,,tertiary
157.823,,,residential
38.164,,,residential
89.845,,,tertiary
110.686,,,tertiary
131.672,,,residential
86.345,,,residential
91.363,,,tertiary
86.859,,,residential
112.924,,,residential
159.242,,,tertiary
91.363,,,tertiary
25.469,,,tertiary
214.784,,,residential
53.297,,,tertiary
85.199,,,tertiary
258.256,,,residential
84.876,,,tertiary
258.57500000000005,,,residential
84.79599999999999,,,tertiary
256.842,,,residential
262.356,25 mph,2,tertiary
84.773,,,tertiary
257.446,25 mph,2,tertiary
262.31,,,residential
85.38900000000001,,,tertiary
256.16499999999996,,,residential
84.66,,,tertiary
85.102,,,tertiary
262.112,,,residential
84.778,,,tertiary
258.808,,,residential
85.344,,,tertiary
262.287,,,residential
259.003,,,residential
85.298,,,tertiary
26.824,,,residential
77.5,,,tertiary
107.129,,,residential
85.376,,,tertiary
92.774,,,tertiary
85.115,,,tertiary
85.376,,,tertiary
98.53500000000001,,,residential
16.175,,,tertiary
